hsr_value,code,product_name,brands,categories,categories_tags,labels,labels_tags,countries,nutriscore_grade,nova_group,energy-kj_100g,energy_100g,carbohydrates_100g,sugars_100g,fat_100g,saturated-fat_100g,proteins_100g,fiber_100g,salt_100g,sodium_100g,energy_kj_100g,sugar_energy_ratio,category_primary
4.0,9312345678907,Traditional Hummus,Yumis,"Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Fermented dairy desserts, Yogurts, en:hummus",en:plant-based-foods-and-beverages|en:dairies|en:fermented-foods|en:plant-based-foods|en:fermented-milk-products|en:condiments|en:desserts|en:spreads|en:dairy-desserts|en:plant-based-spreads|en:salted-spreads|en:fermented-dairy-desserts|en:sauces|en:yogurts|en:dips|en:hummus,"No gluten, Kosher, No preservatives, Australian made, Health Star Rating, Health Star Rating 5, No added sugar, en:health-star-rating-4",en:no-gluten|en:kosher|en:no-preservatives|en:australian-made|en:health-star-rating|en:health-star-rating-4|en:health-star-rating-5|en:no-added-sugar,"Australia,France",a,3.0,,246.0,4.12,3.38,0.312,0.188,9.62,,0.103,0.0413,246.0,0.013739837398373983,plant-based-foods-and-beverages
4.0,9300657234713,Heinz Beanz,Heinz,"Plant-based foods and beverages, Plant-based foods, Prepared vegetables, Baked beans in tomato sauce",en:plant-based-foods-and-beverages|en:plant-based-foods|en:prepared-vegetables|en:baked-beans-in-tomato-sauce,"Health Star Rating, Health Star Rating 4",en:health-star-rating|en:health-star-rating-4,en:Australia,a,4.0,,360.0,13.0,4.6,0.5333,0.0,4.9333,4.2,0.9,0.36,360.0,0.012777777777777777,plant-based-foods-and-beverages
4.0,9310072004075,Vitaweat sesame,"ARNOTTS, Arnott's","snacks, salty-snacks, appetizers, da:crackers",en:snacks|en:salty-snacks|en:appetizers|en:biscuits-and-crackers|en:crackers-appetizers,"Australian made, Health Star Rating, Health Star Rating 4.5, en:health-star-rating-4",en:australian-made|en:health-star-rating|en:health-star-rating-4|en:health-star-rating-4-5,"Australia,France,New Zealand",c,3.0,,1770.0,61.3,1.68,11.3,1.68,12.2,13.9,1.22,0.487,1770.0,0.0009491525423728813,snacks
4.0,9310128002499,Traditional Wholemeal,Helga's,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Sliced breads",en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads|en:sliced-breads,"Health Star Rating, Health Star Rating 4",en:health-star-rating|en:health-star-rating-4,Australia,a,4.0,980.0,980.0,40.6,2.3,2.6,1.0,8.1,5.4,0.35,0.14,980.0,0.002346938775510204,plant-based-foods-and-beverages
4.0,9300462348575,Tuna in olive oil blend,John West,"Seafood,Fishes and their products,Canned foods,Fishes,Fatty fishes,Canned fishes,Tunas,Canned tunas,Tunas in oil,Tuna in olive oil",en:seafood|en:fishes-and-their-products|en:canned-foods|en:fishes|en:fatty-fishes|en:canned-fishes|en:tunas|en:canned-tunas|en:tunas-in-oil|en:tuna-in-olive-oil,"Dolphin Safe,Health Star Rating,Health Star Rating 4,All Natural Ingredients",en:dolphin-safe|en:health-star-rating|en:health-star-rating-4|en:all-natural-ingredients,"Australia,Singapore,New Zealand",a,3.0,,622.0,1.05,0.0105,8.11,1.26,18.9,,0.758,0.303,622.0,1.6881028938906755e-05,seafood
4.0,9339423004229,Harvest Seeds & Grain,Abbott's Bakery,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Frozen foods, Breads, Frozen breads",en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:frozen-foods|en:breads|en:frozen-breads,"Health Star Rating, Health Star Rating 4",en:health-star-rating|en:health-star-rating-4,en:au,a,,,1150.0,43.3,2.62,5.36,0.714,10.1,5.48,0.899,0.36,1150.0,0.0022782608695652174,plant-based-foods-and-beverages
4.0,9310043008941,Rye,Bürgen,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains, Pains, Secale, Seigle, Pains de seigle",en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:seeds|en:cereals-and-their-products|en:cereal-grains|en:breads|en:secale|en:rye|en:rye-breads,"Health Star Rating, Health Star Rating 4, en:Made in Australia from at least 74% Australian ingredients",en:health-star-rating|en:health-star-rating-4|en:made-in-australia-from-at-least-74-australian-ingredients,"Australia,France",b,4.0,1040.0,1040.0,29.4,1.2,4.3,0.4,8.8,6.4,1.1675,0.467,1040.0,0.0011538461538461537,plant-based-foods-and-beverages
4.0,9300605038271,Milo Cereals,Nestlé,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Chocolate cereals,chocolate wheat shells",en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:chocolate-cereals|en:extruded-cereals|en:chocolate-wheat-shells,"Health Star Rating,Health Star Rating 4",en:health-star-rating|en:health-star-rating-4,Australia,c,4.0,1610.0,1610.0,71.5,26.9,4.8,1.3,9.0,7.9,0.275,0.11,1610.0,0.01670807453416149,plant-based-foods-and-beverages
4.0,9300633556150,Australian Full Cream Milk,Woolworths,"Dairies, Milks, Whole milks",en:dairies|en:milks|en:whole-milks,"Health Star Rating, Health Star Rating 4",en:health-star-rating|en:health-star-rating-4,en:au,c,,,264.0,4.8,4.8,3.4,2.2,3.32,,0.11,0.044,264.0,0.01818181818181818,dairies
4.0,9310006004034,9310006&quot;004034 OR COMMENTS?,SPC,"Plant-based foods and beverages, Plant-based foods, Meals, Prepared vegetables, Baked beans in tomato sauce",en:plant-based-foods-and-beverages|en:plant-based-foods|en:meals|en:prepared-vegetables|en:baked-beans-in-tomato-sauce,"Health Star Rating, Health Star Rating 4",en:health-star-rating|en:health-star-rating-4,Australia,a,4.0,383.0,383.0,14.5,6.0,0.5,0.1,5.1,4.3,0.9017,0.36068,383.0,0.015665796344647518,plant-based-foods-and-beverages
4.0,9300652014396,Weet-Bix Wheat Biscuits Multi Grain,Sanitarium,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals",en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals,"Australian made,Health Star Rating,Health Star Rating 4,Health Star Rating 4.5,fr:Entrepreneurs + Engagés",en:australian-made|en:health-star-rating|en:health-star-rating-4|en:health-star-rating-4-5|fr:entrepreneurs-engages,"Australia,France,New Caledonia,New Zealand",b,3.0,,1519.0,70.199996948242,9.6000003814697,4.4000000953674,1.7000000476837,10.699999809265,8.9,0.66750001907349,0.267,1519.0,0.006319947584904345,plant-based-foods-and-beverages
4.0,9300605153578,Milo Cereal,Milo,en:breakfast-cereals,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals,en:health-star-rating-4,en:health-star-rating|en:health-star-rating-4,"New Zealand, en:australia",c,4.0,,1600.0,72.3,24.0,3.67,1.33,8.67,9.0,0.292,0.117,1600.0,0.015,plant-based-foods-and-beverages
4.0,9319133333451,"Super Berry - Cranberry, Bluebery & Goji Muesli",Carman's,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals",en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals,"Vegetarian, Vegan, Australian made, Health Star Rating, Health Star Rating 4",en:vegetarian|en:vegan|en:australian-made|en:health-star-rating|en:health-star-rating-4,"Australia,France",d,,,1925.0,46.6,18.0,22.1,3.5,15.3,,0.017,0.0068,1925.0,0.00935064935064935,plant-based-foods-and-beverages
4.0,9300657234706,baked beans the one for two,Heinz,"Plant-based foods and beverages, Plant-based foods, Prepared vegetables, Baked beans in tomato sauce",en:plant-based-foods-and-beverages|en:plant-based-foods|en:prepared-vegetables|en:baked-beans-in-tomato-sauce,"Health Star Rating, Health Star Rating 4",en:health-star-rating|en:health-star-rating-4,en:Australia,a,4.0,360.0,360.0,13.0,4.6,0.5,0.0,4.9,4.2,0.369,0.1476,360.0,0.012777777777777777,plant-based-foods-and-beverages
4.0,9300657234867,Baked Beans In Tomato Sauce,"Heinz, Heinz Beanz","Plant-based foods and beverages, Plant-based foods, Prepared vegetables, Baked beans in tomato sauce, en:pulses",en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:legumes|en:seeds|en:legume-seeds|en:pulses|en:prepared-vegetables|en:baked-beans-in-tomato-sauce,"Health Star Rating, Health Star Rating 4",en:health-star-rating|en:health-star-rating-4,"Australia, Germany",c,,,363.0,13.19,4.67,0.52,0.07,5.04,,0.9,0.36,363.0,0.012865013774104683,plant-based-foods-and-beverages
4.0,9300633227197,Baked Beans in Tomato Sauce,Macro,"Plant-based foods and beverages,Plant-based foods,Prepared vegetables,Baked beans in tomato sauce",en:plant-based-foods-and-beverages|en:plant-based-foods|en:prepared-vegetables|en:baked-beans-in-tomato-sauce,"Health Star Rating,Health Star Rating 4",en:health-star-rating|en:health-star-rating-4,"Australia,New Zealand",b,3.0,,356.0,13.3,4.2,0.4,0.1,4.6,,0.31,0.124,356.0,0.011797752808988765,plant-based-foods-and-beverages
4.0,9300462021805,Tomato Paste,"Leggo's, Leggo's Tomato Paste","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Condiments, Vegetables based foods, Tomatoes and their products, Tomato pastes, Groceries, en:tomatoes",en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:vegetable-based-foods-and-beverages|en:condiments|en:vegetables-based-foods|en:vegetables|en:tomatoes-and-their-products|en:tomatoes|en:tomato-pastes|en:groceries,"Health Star Rating, Health Star Rating 4, Tomato paste",en:health-star-rating|en:health-star-rating-4|en:tomato-paste,"Australia, Germany",unknown,3.0,,318.0,11.2,10.8,0.2,,3.8,,2.1,0.842,318.0,0.033962264150943396,plant-based-foods-and-beverages
4.0,9300652801309,Weet-Bix Bites Honey Crunch,Sanitarium,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Cereals with honey",en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:cereals-with-honey,"Health Star Rating,Health Star Rating 4,fr:Entrepreneurs + Engagés",en:health-star-rating|en:health-star-rating-4|fr:entrepreneurs-engages,"Australia,France,New Zealand",e,4.0,1520.0,1520.0,179.0,41.8,3.11,1.33,25.3,17.8,1.8,0.72,1520.0,0.027499999999999997,plant-based-foods-and-beverages
4.0,9319133333574,"Carman's Super Berry Muesli Bars (Cranberry, Blueberry & Goji)",Carman's,cereal bars,en:snacks|en:sweet-snacks|en:bars|en:cereal-bars,"Vegetarian,Vegan,Australian made,Health Star Rating,Health Star Rating 4",en:vegetarian|en:vegan|en:australian-made|en:health-star-rating|en:health-star-rating-4,"Australia,Indonesia,Malaysia,Singapore",c,4.0,1860.0,1860.0,50.9,16.3,20.7,4.0,9.9,7.0,0.065,0.026,1860.0,0.008763440860215055,snacks
4.0,9315090213560,Organic oat unsweetened,Australia's Own,"Plant-based foods and beverages, Beverages, Plant-based foods, Cereals and potatoes, Dairy substitutes, Cereals and their products, Milk substitutes, Plant-based beverages, Plant-based milk alternatives, Cereal-based drinks, Oat-based drinks",en:plant-based-foods-and-beverages|en:beverages|en:plant-based-foods|en:cereals-and-potatoes|en:dairy-substitutes|en:cereals-and-their-products|en:milk-substitutes|en:plant-based-beverages|en:plant-based-milk-alternatives|en:cereal-based-drinks|en:oat-based-drinks,"Organic, Australian made, Calcium source, FSC, FSC Mix, Health Star Rating, Health Star Rating 4",en:organic|en:australian-made|en:calcium-source|en:fsc|en:fsc-mix|en:health-star-rating|en:health-star-rating-4,en:au,c,3.0,210.0,210.0,7.2,2.7,2.0,0.2,1.0,0.5,0.105,0.042,210.0,0.012857142857142859,plant-based-foods-and-beverages
4.0,9319133332010,Classic Fruit & Nut,Carman's,"Snacks, Sweet snacks, Bars, en:cereal-bars",en:snacks|en:sweet-snacks|en:bars|en:cereal-bars,"Australian made, Health Star Rating, Health Star Rating 4, en:vegan",en:vegetarian|en:vegan|en:australian-made|en:health-star-rating|en:health-star-rating-4,"Brunei, en:australia",c,4.0,,1780.0,56.2,16.0,16.9,2.44,8.0,6.44,0.0444,0.0178,1780.0,0.008988764044943821,snacks
4.0,9310012038771,Pasta Sauce Bolognese,dolmio,"Condiments,Sauces,Pasta sauces,Bolognese-style vegetarian sauces",en:condiments|en:sauces|en:pasta-sauces|en:vegetarian-sauces|en:bolognese-style-vegetarian-sauces,"Health Star Rating,Health Star Rating 4",en:health-star-rating|en:health-star-rating-4,"Australia,New Zealand",a,4.0,,184.0,8.24,4.8,0.16,0.0,1.36,,0.71,0.284,184.0,0.02608695652173913,condiments
4.0,9300605139619,Quick sachets creamy honey,Uncle Tobys,Porridge,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:porridge,"Health Star Rating, Health Star Rating 4, en:australian-made",en:australian-made|en:health-star-rating|en:health-star-rating-4,"Australia,New Zealand",b,4.0,,1630.0,66.3,19.4,7.43,1.71,10.0,6.57,0.0571,0.0229,1630.0,0.011901840490797545,plant-based-foods-and-beverages
4.0,9319133334878,Fruit & Nut Muesli Bar,Carman's,,,"Vegetarian, Vegan, Australian made, Health Star Rating, Health Star Rating 4",en:vegetarian|en:vegan|en:australian-made|en:health-star-rating|en:health-star-rating-4,Australia,unknown,4.0,,1780.0,56.2,16.0,16.9,2.44,8.0,,0.0444,0.0178,1780.0,0.008988764044943821,
4.0,9300462348247,Tuna With Lemon & Cracked Pepper,John West,"Seafood, Fishes and their products, Canned foods, Fishes, Fatty fishes, Canned fishes, Tunas, Canned tunas, Canned Tuna in Lemon",en:seafood|en:fishes-and-their-products|en:canned-foods|en:fishes|en:fatty-fishes|en:canned-fishes|en:tunas|en:canned-tunas|en:canned-tuna-in-lemon,"Dolphin Safe, Health Star Rating, Health Star Rating 4, All Natural",en:dolphin-safe|en:health-star-rating|en:health-star-rating-4|en:all-natural,Australia,a,3.0,521.0,521.0,0.133,0.0,5.47,1.07,18.9,,1.11,0.444,521.0,0.0,seafood
4.0,9300633219802,Multigrain Brown Rice Crackers,Woolworths,"snacks, salty-snacks, appetizers, da:crackers, rice-crackers",en:snacks|en:salty-snacks|en:appetizers|en:biscuits-and-crackers|en:crackers-appetizers|en:rice-crackers,"Health Star Rating,Health Star Rating 4",en:health-star-rating|en:health-star-rating-4,"Australia,New Zealand",c,4.0,,1710.0,80.4,4.0,5.2,1.2,8.0,4.0,0.6,0.24,1710.0,0.0023391812865497076,snacks
4.0,4088700181393,Rice cakes,Damora,"Rice cakes, en:puffed-rice-cakes",en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:puffed-cereal-cakes|en:puffed-rice-cakes|en:rice-cakes,"No gluten, No added sugar, No artificial colours or flavours
 no preservatives 
 no added sugar 
low sodium, en:health-star-rating-4",en:no-gluten|en:health-star-rating|en:health-star-rating-4|en:no-added-sugar|en:no-artificial-colours-or-flavours-no-preservatives-no-added-sugar-low-sodium,Australia,c,1.0,1650.0,1650.0,79.642857142857,1.0714285714286,2.8571428571429,1.0714285714286,8.9285714285714,3.9285714285714,0.64285714285715,0.25714285714286,1650.0,0.0006493506493506667,plant-based-foods-and-beverages
4.0,9300633627935,Steamed brown rice cups,Woolworths,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices",en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:seeds|en:cereals-and-their-products|en:cereal-grains|en:rices,"Health Star Rating, Health Star Rating 4",en:health-star-rating|en:health-star-rating-4,"New Zealand, en:australia",b,4.0,,841.0,39.9,0.24,2.32,0.48,3.44,2.0,0.01,0.004,841.0,0.0002853745541022592,plant-based-foods-and-beverages
4.0,9300605132658,Plus Muesli Flakes,Uncle Tobys,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Cereals with fruits, Mueslis, Mueslis with fruits",en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:cereals-with-fruits|en:mueslis|en:mueslis-with-fruits,"Green Dot, Health Star Rating, Health Star Rating 4",en:green-dot|en:health-star-rating|en:health-star-rating-4,en:Australia,b,4.0,1500.0,1500.0,70.1,18.6,2.2,1.0,8.2,10.9,0.0,0.0,1500.0,0.012400000000000001,plant-based-foods-and-beverages
4.0,9339423003482,Abbott’s,Abbott's Village,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads",en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads,"Health Star Rating, Health Star Rating 4, Palm oil",en:health-star-rating|en:health-star-rating-4|en:palm-oil,Australia,c,,,987.0,40.0,3.5714,2.8571,1.1905,8.6905,,0.8690475,0.347619,987.0,0.0036184397163120567,plant-based-foods-and-beverages
4.0,9300633919054,Smooth Peanut butter,Woolworths,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Nuts and their products, Plant-based spreads, Oilseed purees, Legume butters, Nut butters, Peanut butters",en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:spreads|en:nuts-and-their-products|en:plant-based-spreads|en:oilseed-purees|en:legume-butters|en:nut-butters|en:peanut-butters,"No preservatives, Health Star Rating, Health Star Rating 4",en:no-preservatives|en:health-star-rating|en:health-star-rating-4,en:en:au,c,4.0,,2540.0,21.6,8.9,46.9,6.9,22.5,,1.0,0.4,2540.0,0.003503937007874016,plant-based-foods-and-beverages
4.0,9300658405389,Real fruit Mango,Yoplait,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Fermented dairy desserts with fruits, Yogurts, Fruit yogurts, Cow milk yogurts, Mango yogurts",en:dairies|en:fermented-foods|en:fermented-milk-products|en:desserts|en:dairy-desserts|en:fermented-dairy-desserts|en:fermented-dairy-desserts-with-fruits|en:yogurts|en:fruit-yogurts|en:cow-milk-yogurts|en:mango-yogurts,"Health Star Rating, Health Star Rating 4",en:health-star-rating|en:health-star-rating-4,Australia,c,4.0,350.0,350.0,12.4,12.2,1.88,1.19,4.12,0.125,0.116,0.0462,350.0,0.03485714285714286,dairies
4.0,9300462348254,Naturally smoked tuna,John West,"Seafood,Fishes and their products,Canned foods,Fishes,Fatty fishes,Canned fishes,Tunas,Canned tunas",en:seafood|en:fishes-and-their-products|en:canned-foods|en:fishes|en:fatty-fishes|en:canned-fishes|en:tunas|en:canned-tunas,"Sustainable,Sustainable fishery,Health Star Rating,Health Star Rating 4,Sustainable Seafood MSC",en:sustainable|en:sustainable-fishery|en:health-star-rating|en:health-star-rating-4|en:sustainable-seafood-msc,"Australia,New Zealand",a,3.0,,636.0,1.15,1.15,7.93,1.03,20.3,,1.01,0.405,636.0,0.0018081761006289306,seafood
